,RATING,VERIFIED_PURCHASE,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
10179,5,0,10,10,4,6,235,0.5859,19,5.0,0.0,3,76.56,1,1,1,4.75,0
10180,5,1,8,10,4,4,224,0.8868,9,5.0,0.0,1,50.16,1,1,1,5.428571428571429,0
10181,5,1,11,6,5,1,183,0.9313,13,4.5,0.5,2,95.51,1,1,1,4.444444444444445,0
10182,5,0,13,8,10,3,332,0.4215,10,5.0,0.0,2,7.19,1,1,1,6.3,0
10183,5,0,12,11,5,1,225,0.9201,22,5.0,0.0,1,67.08,1,1,1,4.714285714285714,0
10184,5,0,7,21,8,9,340,0.9246,15,5.0,0.0,1,58.29,1,1,1,4.473684210526316,0
10185,5,0,10,11,7,7,270,0.9118,27,5.0,0.0,2,58.96,1,1,1,4.448275862068965,0
10186,5,0,4,8,8,3,184,0.6486,7,5.0,0.0,1,72.16,1,1,1,5.3125,0
10187,5,1,24,14,16,8,518,0.9451,15,5.0,0.0,1,33.25,1,1,1,5.434782608695652,0
10188,5,1,2,7,3,4,130,0.6369,4,5.0,0.0,2,84.68,1,1,1,4.666666666666667,0
10189,5,0,9,7,8,5,237,0.7351,7,5.0,0.0,2,74.53,1,1,1,4.863636363636363,0
10190,5,0,11,9,11,3,307,0.9337,30,5.0,0.0,1,29.18,1,1,1,5.92,0
10191,5,0,6,7,6,4,168,0.7717,12,5.0,0.0,1,72.16,1,1,1,4.6875,0
10192,5,0,25,39,11,13,865,0.8814,55,5.0,0.0,1,7.87,1,1,1,5.070422535211268,0
10193,5,0,18,13,13,7,411,0.9349,11,5.0,0.0,1,44.41,1,1,1,5.285714285714286,0
10194,5,0,8,5,1,3,151,0.875,38,5.0,0.0,1,73.17,1,1,1,4.733333333333333,0
10195,5,0,12,19,11,8,489,-0.25,26,5.0,0.0,1,20.39,0,1,0,5.190476190476191,0
10196,5,0,11,10,7,6,325,0.6369,25,5.0,0.0,1,53.55,1,1,1,5.038461538461538,0
10197,4,0,5,12,2,7,240,-0.6705,24,4.0,0.0,1,67.08,0,1,0,4.619047619047619,0
10198,4,1,7,12,3,6,252,0.6369,27,4.5,-0.5,2,71.48,1,1,1,4.84,0
10199,5,0,17,21,11,11,526,0.8555,21,5.0,0.0,2,62.69,1,1,1,4.4523809523809526,0
10200,5,0,3,5,2,3,134,0.4404,8,5.0,0.0,1,35.95,1,1,1,5.7,0
10201,5,0,14,11,9,4,327,0.8979,24,5.0,0.0,2,69.45,1,1,1,4.814814814814815,0
10202,5,0,7,11,2,5,200,0.8074,18,5.0,0.0,1,64.71,1,1,1,5.333333333333333,0
10203,5,0,15,15,11,6,385,0.9169,26,5.0,0.0,2,31.55,1,1,1,5.806451612903226,0
10204,5,0,6,4,3,1,123,0.8126,16,5.0,0.0,4,92.12,1,1,1,4.846153846153846,0
10205,5,0,9,12,6,7,271,0.0536,25,5.0,0.0,1,62.01,0,1,0,4.346153846153846,0
10206,5,0,5,5,2,2,123,0.5994,30,5.0,0.0,1,94.15,1,1,1,4.2727272727272725,0
10207,5,0,8,10,4,3,249,0.9201,25,5.0,0.0,1,74.53,1,1,1,4.863636363636363,0
10208,4,0,18,26,12,9,574,0.9638,7,4.0,0.0,1,60.66,1,1,1,4.681818181818182,0
10209,5,0,5,6,4,2,194,0.8658,39,5.0,0.0,1,75.54,1,1,1,4.904761904761905,0
10210,4,0,23,12,8,6,391,0.296,16,4.0,0.0,2,59.3,1,1,1,4.8108108108108105,0
10211,5,0,7,8,7,9,246,0.9246,4,5.0,0.0,1,75.54,1,1,1,5.0,0
10212,5,1,7,18,6,7,299,0.34,4,5.0,0.0,1,91.45,1,1,1,4.363636363636363,0
10213,5,0,22,35,13,16,668,0.7261,39,5.0,0.0,1,32.91,1,1,1,4.666666666666667,0
10214,5,0,30,39,18,22,947,0.979,23,5.0,0.0,1,9.57,1,1,1,5.011627906976744,0
10215,5,0,10,10,4,8,263,0.7956,48,5.0,0.0,2,74.53,1,1,1,4.5,0
10216,5,1,13,8,13,5,303,0.9169,8,5.0,0.0,2,66.41,1,1,1,4.933333333333334,0
10217,4,0,17,19,6,7,410,0.9509,21,4.5,-0.5,2,63.36,1,1,1,4.515151515151516,0
10218,5,0,14,12,9,6,372,0.4552,19,5.0,0.0,1,27.49,1,1,1,5.6,0
10219,5,0,15,18,8,2,359,0.9403,34,5.0,0.0,1,62.35,1,1,1,4.9411764705882355,0
10220,4,0,8,10,5,4,248,0.9524,13,4.0,0.0,1,82.99,1,1,1,4.681818181818182,0
10221,5,0,31,49,19,19,1099,0.6501,45,5.0,0.0,2,-10.07,1,1,1,4.762886597938144,0
10222,4,0,6,7,5,4,196,0.765,11,4.0,0.0,1,62.68,1,1,1,5.529411764705882,0
10223,4,0,8,7,7,4,214,0.875,8,4.5,-0.5,2,67.08,1,1,1,4.619047619047619,0
10224,5,1,19,18,14,6,444,0.9712,31,5.0,0.0,1,32.91,1,1,1,5.578947368421052,0
10225,3,0,5,8,5,1,184,0.3612,3,3.0,0.0,1,92.12,1,1,1,5.153846153846154,0
10226,5,0,5,3,5,2,130,0.8442,23,5.0,0.0,2,44.41,1,1,1,6.3,0
10227,5,0,4,4,5,0,110,0.7845,5,5.0,0.0,1,36.96,1,1,1,6.111111111111111,0
10228,5,0,18,15,11,5,390,0.7096,78,5.0,0.0,1,57.27,1,1,1,4.794871794871795,0
10229,5,0,11,8,4,2,225,0.6486,11,5.0,0.0,2,55.58,1,1,1,5.375,0
10230,5,0,10,10,11,6,283,0.9246,13,5.0,0.0,2,57.61,1,1,1,5.454545454545454,0
10231,4,0,6,5,6,1,145,0.7783,9,4.0,0.0,1,80.62,1,1,1,4.3125,0
10232,5,0,24,14,11,8,494,0.9657,35,5.0,0.0,2,28.85,1,1,1,5.833333333333333,0
10233,4,0,18,29,13,14,692,0.9324,21,4.0,0.0,1,41.03,1,1,1,4.745454545454545,0
10234,5,0,9,10,5,2,227,0.7003,20,5.0,0.0,1,70.13,1,1,1,5.055555555555555,0
10235,4,0,7,5,2,2,150,0.6369,26,4.0,0.0,1,68.77,1,1,1,5.363636363636363,0
10236,5,0,3,7,5,3,136,0.3612,14,5.0,0.0,2,66.74,1,1,1,5.230769230769231,0
10237,5,0,24,20,16,6,581,0.6597,21,5.0,0.0,1,41.71,1,1,1,4.782608695652174,0
10238,5,0,5,4,4,3,136,0.4215,11,5.0,0.0,1,76.22,1,1,1,5.166666666666667,0
10239,5,0,50,45,28,16,1819,0.9899,8,5.0,0.0,1,-114.61,1,1,1,4.97,0
10240,5,0,8,7,4,3,197,0.6908,21,5.0,0.0,2,55.24,1,1,1,5.5,0
10241,4,0,4,5,3,2,114,0.3612,18,4.0,0.0,1,84.68,1,1,1,5.166666666666667,0
10242,5,0,5,12,5,2,235,0.8957,16,5.0,0.0,2,77.91,1,1,1,4.296296296296297,0
10243,5,0,8,9,6,4,238,0.886,15,4.666666666666667,0.333333333333333,3,69.11,1,1,1,4.631578947368421,0
10244,4,0,8,9,6,3,203,0.9451,22,4.0,0.0,1,76.56,1,1,1,4.75,0
10245,5,0,4,4,2,3,121,0.0,10,5.0,0.0,1,92.12,0,1,0,4.384615384615385,0
10246,5,1,13,20,8,10,506,0.3975,38,5.0,0.0,1,37.65,1,1,1,4.56,0
10247,5,1,46,34,16,7,1052,0.936,55,5.0,0.0,2,-23.6,1,1,1,4.862745098039215,0
10248,5,0,3,6,6,3,137,0.6705,14,5.0,0.0,1,99.57,1,1,1,5.071428571428571,0
10249,5,0,8,9,3,3,201,0.8946,19,4.5,0.5,2,45.76,1,1,1,5.588235294117647,0
10250,3,0,14,8,5,2,239,0.0,30,3.0,0.0,1,80.96,0,1,0,5.0,0
10251,5,1,3,4,3,5,125,0.6486,45,5.0,0.0,1,60.31,1,1,1,5.818181818181818,0
10252,5,0,4,9,3,3,195,0.8658,13,5.0,0.0,1,88.06,1,1,1,4.705882352941177,0
10253,5,0,11,12,5,2,267,-0.5106,15,5.0,0.0,4,80.96,0,1,0,4.5,0
10254,4,0,5,6,3,3,121,-0.1779,29,4.0,0.0,1,110.06,0,1,0,4.0,0
10255,5,0,5,9,3,3,145,0.0,15,3.0,2.0,2,74.19,0,1,0,4.357142857142857,0
10256,5,1,14,9,12,7,313,0.9022,36,5.0,0.0,1,57.95,1,1,1,4.666666666666667,0
10257,4,0,9,7,4,5,231,0.8934,29,4.0,0.0,1,55.58,1,1,1,5.125,0
10258,5,1,7,15,7,5,271,-0.5574,12,5.0,0.0,1,49.15,0,1,0,5.0,0
10259,4,0,10,12,5,3,254,0.6369,14,4.0,0.0,1,70.47,1,1,1,4.615384615384615,0
10260,4,0,10,10,3,1,212,-0.5423,10,4.666666666666667,-0.666666666666667,3,59.64,0,1,0,4.9,0
10261,5,0,14,11,14,11,360,0.2732,59,5.0,0.0,2,48.47,1,1,1,5.0,0
10262,5,0,85,81,50,24,2929,0.9904,29,5.0,0.0,1,-196.83,1,1,1,5.79296875,0
10263,5,0,14,16,8,11,402,0.9369,24,5.0,0.0,1,64.72,1,1,1,4.65,0
10264,3,0,11,10,10,4,268,0.8225,17,4.0,-1.0,2,66.07,1,1,1,5.090909090909091,0
10265,5,0,14,13,6,4,340,0.8885,22,5.0,0.0,1,43.06,1,1,1,5.821428571428571,0
10266,5,0,17,13,8,7,356,0.9287,57,5.0,0.0,1,48.47,1,1,1,5.032258064516129,0
10267,5,1,10,5,4,3,192,0.6808,24,5.0,0.0,1,59.64,1,1,1,5.15,0
10268,5,0,11,6,2,2,190,0.6705,18,5.0,0.0,1,78.59,1,1,1,4.777777777777778,0
10269,5,0,15,15,15,4,397,0.8591,18,5.0,0.0,1,53.21,1,1,1,4.465116279069767,0
10270,5,0,108,88,52,40,2693,0.9952,90,5.0,0.0,1,-180.93,1,1,1,4.723735408560311,0
10271,4,0,5,5,4,3,152,0.7269,38,4.0,0.0,1,59.3,1,1,1,5.5,0
10272,4,0,11,5,1,1,170,-0.5439,11,4.0,0.0,2,64.71,0,1,0,5.4,0
10273,5,0,15,13,7,4,348,0.4468,35,5.0,0.0,1,68.78,1,1,1,4.555555555555555,0
10274,5,0,7,3,5,2,136,0.7845,56,5.0,0.0,1,66.74,1,1,1,5.230769230769231,0
10275,5,0,6,9,7,4,207,0.9325,10,5.0,0.0,2,63.7,1,1,1,4.9375,0
10276,5,0,11,11,7,4,286,0.6705,7,4.5,0.5,2,68.44,1,1,1,4.678571428571429,0
10277,5,0,7,2,8,1,122,0.9231,7,5.0,0.0,1,82.65,1,1,1,4.785714285714286,0
10278,5,0,9,7,5,3,194,0.9186,20,4.666666666666667,0.333333333333333,3,78.93,1,1,1,4.538461538461538,0
10279,5,0,12,15,8,2,277,0.836,27,5.0,0.0,1,56.93,1,1,1,4.806451612903226,0
10280,5,0,4,6,2,2,133,0.7964,21,5.0,0.0,1,74.19,1,1,1,4.785714285714286,0
10281,4,0,11,12,5,8,308,0.2732,9,2.6666666666666665,1.3333333333333337,3,51.52,1,1,1,5.142857142857143,0
10282,5,0,2,7,4,3,126,0.7003,23,5.0,0.0,1,76.22,1,1,1,5.166666666666667,0
10283,4,0,9,13,6,3,255,0.6249,19,4.0,0.0,1,66.07,1,1,1,5.0,0
10284,4,0,12,13,7,5,323,0.765,21,3.5,0.5,2,60.99,1,1,1,5.148148148148148,0
10285,5,0,9,9,8,6,274,0.8861,42,5.0,0.0,1,71.48,1,1,1,4.64,0
10286,5,0,10,13,7,6,291,0.9505,18,5.0,0.0,1,53.55,1,1,1,4.846153846153846,0
10287,5,0,102,76,49,26,2359,0.9818,43,5.0,0.0,1,-165.7,1,1,1,5.06198347107438,0
10288,5,0,11,12,5,4,281,0.4019,20,4.5,0.5,2,59.64,1,1,1,5.05,0
10289,5,1,6,10,4,8,259,0.6908,9,5.0,0.0,1,42.72,1,1,1,5.5,0
10290,4,0,6,10,4,5,200,0.8225,14,3.333333333333333,0.6666666666666665,3,84.0,1,1,1,4.523809523809524,0
10291,4,0,44,43,26,29,1397,0.7269,22,4.0,0.0,2,-41.53,1,1,1,4.8359375,0
10292,5,0,14,15,5,4,319,-0.1027,36,4.5,0.5,2,71.48,0,1,0,4.68,0
10293,3,0,8,7,2,2,212,0.4404,17,3.5,-0.5,2,54.22,1,1,1,5.0,0
10294,5,0,4,5,5,4,142,0.4215,4,4.666666666666667,0.333333333333333,3,50.84,1,1,1,5.666666666666667,0
10295,4,0,33,19,22,14,738,0.8798,12,4.0,0.0,1,18.36,1,1,1,4.971014492753623,0
10296,5,0,5,4,4,4,154,0.3612,13,5.0,0.0,1,49.82,1,1,1,5.153846153846154,0
10297,5,0,19,21,11,8,514,0.9744,21,5.0,0.0,2,39.68,1,1,1,5.125,0
10298,5,0,12,9,5,3,239,0.9524,19,5.0,0.0,1,55.58,1,1,1,5.291666666666667,0
10299,5,1,3,5,7,6,156,0.6597,13,5.0,0.0,1,14.97,1,1,1,7.0,0
10300,3,0,6,10,5,2,196,0.7003,33,3.0,0.0,1,72.16,1,1,1,4.625,0
10301,5,0,17,11,10,4,302,0.5574,20,5.0,0.0,1,33.58,1,1,1,5.379310344827586,0
10302,4,0,14,10,7,7,344,-0.34,29,4.5,-0.5,2,54.56,0,1,0,5.0,0
10303,5,1,14,15,6,3,348,0.7579,45,5.0,0.0,2,71.82,1,1,1,4.7272727272727275,0
10304,5,0,13,10,8,5,312,0.9042,27,5.0,0.0,1,53.55,1,1,1,5.3076923076923075,0
10305,5,0,10,7,5,1,186,0.91,27,4.0,1.0,2,77.57,1,1,1,4.157894736842105,0
10306,3,0,6,16,1,2,275,-0.5574,29,3.0,0.0,1,68.1,0,1,0,5.1,0
10307,5,1,10,10,6,5,248,0.8979,7,5.0,0.0,1,84.0,1,1,1,4.714285714285714,0
10308,5,0,6,9,6,5,202,0.6597,29,5.0,0.0,1,81.97,1,1,1,4.3478260869565215,0
10309,5,0,15,15,7,8,377,-0.3818,59,4.666666666666667,0.333333333333333,3,59.98,0,1,0,5.5,0
10310,5,0,4,11,5,7,214,0.7745,9,5.0,0.0,2,76.56,1,1,1,4.7,0
10311,5,0,10,12,10,4,309,0.8421,23,4.5,0.5,2,62.01,1,1,1,4.961538461538462,0
10312,5,0,8,9,10,4,240,0.7906,16,5.0,0.0,1,79.94,1,1,1,4.28,0
10313,5,0,10,9,4,0,181,0.1779,18,5.0,0.0,2,82.65,0,1,0,5.142857142857143,0
10314,3,0,21,33,10,13,634,-0.2937,32,3.0,0.0,1,30.88,0,1,0,4.676923076923077,0
10315,5,0,11,10,4,6,289,0.8555,25,5.0,0.0,1,63.02,1,1,1,4.68,0
10316,5,0,20,10,8,2,389,0.8074,58,5.0,0.0,2,50.84,1,1,1,5.081081081081081,0
10317,5,0,14,9,6,5,321,0.9432,27,4.333333333333333,0.666666666666667,3,55.92,1,1,1,4.90625,0
10318,5,0,21,23,17,7,548,0.9081,38,5.0,0.0,1,42.05,1,1,1,4.7592592592592595,0
10319,5,0,7,1,3,1,110,0.6249,21,5.0,0.0,1,78.25,1,1,1,5.1,0
10320,5,0,9,7,6,3,198,0.8834,23,5.0,0.0,1,72.16,1,1,1,4.5625,0
10321,5,0,7,9,3,7,229,0.8481,16,5.0,0.0,2,92.46,1,1,1,4.761904761904762,0
10322,5,0,23,16,11,7,502,0.9628,15,5.0,0.0,1,40.35,1,1,1,5.153846153846154,0
10323,5,0,17,14,10,9,406,0.8214,31,5.0,0.0,1,48.81,1,1,1,4.743589743589744,0
10324,4,0,9,13,6,3,282,-0.4019,47,4.0,0.0,2,58.62,0,1,0,4.761904761904762,0
10325,5,1,17,20,11,7,425,0.9274,22,5.0,0.0,1,48.81,1,1,1,5.102564102564102,0
10326,5,0,13,10,7,2,300,0.5574,23,5.0,0.0,1,71.48,1,1,1,5.28,0
10327,5,1,3,8,5,4,165,0.8934,24,5.0,0.0,1,64.71,1,1,1,5.266666666666667,0
10328,4,0,9,6,6,3,162,0.7711,21,4.0,0.0,1,88.06,1,1,1,4.176470588235294,0
10329,5,0,8,9,7,5,227,0.7506,23,4.5,0.5,2,75.54,1,1,1,4.333333333333333,0
10330,5,0,10,16,6,3,309,0.8402,15,5.0,0.0,1,57.61,1,1,1,5.090909090909091,0
10331,5,0,19,14,12,7,466,0.7783,26,5.0,0.0,2,28.85,1,1,1,5.071428571428571,0
10332,4,0,6,8,9,7,237,0.296,12,4.0,0.0,1,59.64,1,1,1,4.95,0
10333,5,0,18,6,4,3,362,-0.3612,17,5.0,0.0,2,5.16,0,1,0,6.5625,0
10334,5,0,6,10,3,2,205,0.8074,43,5.0,0.0,2,80.62,1,1,1,4.625,0
10335,3,0,5,6,6,0,161,0.8271,16,3.0,0.0,1,75.2,1,1,1,4.923076923076923,0
10336,5,0,10,20,8,11,381,0.7783,22,5.0,0.0,1,71.82,1,1,1,4.2727272727272725,0
10337,5,0,18,17,8,3,396,0.7269,25,5.0,0.0,1,55.24,1,1,1,4.7317073170731705,0
10338,4,0,2,5,3,1,107,0.7906,14,4.5,-0.5,2,83.66,1,1,1,4.6923076923076925,0
10339,5,0,7,1,9,1,156,0.7845,10,5.0,0.0,2,62.68,1,1,1,5.0,0
10340,4,0,9,16,12,4,373,0.802,18,3.5,0.5,2,75.88,1,1,1,4.310344827586207,0
10341,5,1,3,5,2,3,118,0.9042,28,5.0,0.0,1,103.63,1,1,1,5.0,0
10342,4,0,10,6,5,1,198,0.3818,9,4.0,0.0,1,58.62,1,1,1,5.0476190476190474,0
10343,5,0,144,113,96,58,3744,0.9826,15,5.0,0.0,1,-230.32,1,1,1,4.901273885350318,0
10344,4,0,16,13,9,6,333,0.9559,17,3.0,1.0,2,64.38,1,1,1,4.6875,0
10345,3,0,6,9,5,5,213,0.8834,18,3.5,-0.5,2,86.03,1,1,1,4.7894736842105265,0
10346,4,0,9,10,7,2,212,0.5267,9,4.0,0.0,2,87.05,1,1,1,4.5,0
10347,5,0,12,2,6,2,201,0.9493,16,5.0,0.0,1,51.18,1,1,1,5.5,0
10348,4,0,5,10,3,6,212,0.3612,15,4.0,0.0,1,62.68,1,1,1,5.352941176470588,0
10349,4,0,9,17,6,5,276,0.4833,11,4.0,0.0,1,95.85,1,1,1,4.0,0
10350,5,0,7,10,4,2,196,0.926,36,5.0,0.0,2,68.1,1,1,1,4.5,0
10351,4,0,10,11,4,4,232,0.8591,34,4.0,0.0,1,69.11,1,1,1,4.7894736842105265,0
10352,4,0,6,14,5,5,268,0.5859,19,4.0,0.0,1,71.14,1,1,1,5.294117647058823,0
10353,4,1,30,32,4,6,655,0.7119,12,4.0,0.0,1,28.51,1,1,1,4.864406779661017,0
10354,5,0,4,2,9,3,143,0.7351,27,5.0,0.0,2,57.27,1,1,1,5.642857142857143,0
10355,5,0,5,4,2,3,138,0.0,18,5.0,0.0,1,68.77,0,1,0,5.909090909090909,0
10356,5,0,6,7,9,3,199,0.5994,50,5.0,0.0,2,77.57,1,1,1,4.315789473684211,0
10357,5,1,7,5,3,1,150,0.6249,8,5.0,0.0,2,99.57,1,1,1,4.142857142857143,0
10358,4,0,5,8,2,5,171,0.0,13,4.0,0.0,1,64.71,0,1,0,5.266666666666667,0
10359,5,0,5,14,5,8,272,0.3182,24,5.0,0.0,1,65.05,1,1,1,5.391304347826087,0
10360,5,0,7,7,5,2,172,0.9274,22,5.0,0.0,2,62.68,1,1,1,4.9411764705882355,0
10361,5,0,9,13,8,5,293,0.7845,64,5.0,0.0,1,70.47,1,1,1,4.538461538461538,0
10362,5,0,120,101,56,44,3022,0.9813,20,5.0,0.0,1,-205.29,1,1,1,5.00711743772242,0
10363,5,0,15,3,8,2,229,0.3612,13,5.0,0.0,1,-15.5,1,1,1,7.368421052631579,0
10364,5,0,4,2,3,2,128,0.5106,12,5.0,0.0,1,74.19,1,1,1,4.857142857142857,0
10365,4,0,12,13,7,4,293,-0.1027,14,4.666666666666667,-0.666666666666667,3,77.91,0,1,0,4.444444444444445,0
10366,5,1,2,4,1,2,101,0.0,13,5.0,0.0,1,73.85,0,1,0,5.666666666666667,0
10367,5,1,6,3,3,2,105,0.802,47,5.0,0.0,1,77.23,1,1,1,4.454545454545454,0
10368,5,0,15,15,16,5,389,0.9325,23,5.0,0.0,1,46.44,1,1,1,5.242424242424242,0
10369,5,0,12,4,3,0,153,0.6369,13,5.0,0.0,1,81.63,1,1,1,4.266666666666667,0
10370,5,0,13,8,3,4,247,0.875,21,5.0,0.0,2,67.08,1,1,1,5.142857142857143,0
10371,5,0,19,40,16,22,846,0.9823,9,5.0,0.0,1,26.82,1,1,1,4.304347826086956,0
10372,4,0,12,17,10,10,394,-0.0258,14,4.0,0.0,2,64.38,0,1,0,4.65625,0
10373,5,0,16,10,6,6,302,0.91,14,5.0,0.0,1,66.41,1,1,1,4.833333333333333,0
10374,5,1,3,3,5,1,102,0.6369,56,5.0,0.0,1,85.69,1,1,1,5.0,0
10375,5,0,107,92,60,47,2826,0.9869,63,5.0,0.0,1,-165.7,1,1,1,4.764462809917355,0
10376,4,0,3,6,3,4,166,0.7906,11,4.0,0.0,1,74.19,1,1,1,5.071428571428571,0
10377,4,1,39,24,10,5,741,0.9628,20,4.0,0.0,1,19.72,1,1,1,4.578947368421052,0
10378,5,0,5,5,6,2,174,0.6597,22,5.0,0.0,2,66.74,1,1,1,5.615384615384615,0
10379,4,0,7,13,10,1,276,0.2023,17,4.0,0.0,1,71.48,1,1,1,4.88,0
10380,5,0,7,6,5,2,149,0.6249,17,5.0,0.0,1,81.63,1,1,1,4.266666666666667,0
10381,4,0,35,39,24,20,1104,0.97,23,4.0,0.0,1,-1.95,1,1,1,5.157303370786517,0
10382,5,0,8,8,2,0,162,0.6249,16,5.0,0.0,1,91.11,1,1,1,4.642857142857143,0
10383,5,1,6,9,5,4,220,-0.6808,51,5.0,0.0,1,65.05,0,1,0,5.173913043478261,0
10384,5,0,9,9,5,0,199,0.6249,10,5.0,0.0,2,72.16,1,1,1,4.875,0
10385,4,0,12,10,6,3,256,0.6249,14,4.0,0.0,3,81.97,1,1,1,4.608695652173913,0
10386,5,0,8,2,3,3,143,0.9118,47,5.0,0.0,1,65.73,1,1,1,5.142857142857143,0
10387,5,0,3,8,5,5,194,0.032,26,5.0,0.0,1,81.63,0,1,0,4.933333333333334,0
10388,5,0,4,5,2,4,105,0.7717,9,5.0,0.0,1,104.64,1,1,1,4.555555555555555,0
10389,4,0,9,13,8,3,266,0.9231,10,4.0,0.0,1,86.37,1,1,1,4.7407407407407405,0
10390,5,0,17,9,5,4,271,0.7964,14,5.0,0.0,1,62.01,1,1,1,4.653846153846154,0
10391,5,0,42,34,23,16,1010,0.951,22,5.0,0.0,2,-16.16,1,1,1,5.666666666666667,0
10392,4,0,6,8,4,5,180,0.7579,19,4.0,0.0,1,89.08,1,1,1,4.5625,0
10393,4,0,3,6,2,7,133,-0.1531,15,4.0,0.0,1,37.98,0,1,0,5.875,0
10394,4,0,7,12,6,6,231,0.0,15,3.5,0.5,2,70.47,0,1,0,4.653846153846154,0
10395,5,0,35,38,13,7,1013,0.7964,69,5.0,0.0,1,-16.16,1,1,1,4.805825242718447,0
10396,4,0,12,7,3,2,196,0.6249,11,4.0,0.0,1,90.43,1,1,1,4.739130434782608,0
10397,5,1,6,4,2,1,126,0.8316,51,5.0,0.0,1,45.42,1,1,1,6.111111111111111,0
10398,4,0,7,6,6,3,180,0.9403,16,4.0,0.0,1,70.13,1,1,1,5.055555555555555,0
10399,5,0,2,6,5,5,133,0.6369,7,5.0,0.0,1,82.65,1,1,1,4.785714285714286,0
10400,5,0,8,13,7,11,281,0.8934,10,5.0,0.0,1,74.53,1,1,1,4.590909090909091,0
10401,5,0,7,7,3,4,164,0.0258,12,3.5,1.5,2,91.11,0,1,0,5.428571428571429,0
10402,5,1,3,4,4,2,128,0.886,8,5.0,0.0,2,59.3,1,1,1,5.333333333333333,0
10403,5,1,4,8,8,8,201,0.5423,16,5.0,0.0,3,82.65,1,1,1,4.928571428571429,0
10404,5,1,5,6,5,4,161,0.8779,52,5.0,0.0,1,71.14,1,1,1,5.117647058823529,0
10405,5,0,2,7,4,5,146,0.6808,47,5.0,0.0,1,82.65,1,1,1,4.5,0
10406,5,0,23,29,19,13,690,0.984,55,5.0,0.0,1,19.38,1,1,1,4.573529411764706,0
10407,4,0,14,15,6,9,416,0.2263,15,4.0,0.0,2,47.46,1,1,1,5.21875,0
10408,5,0,9,15,9,7,310,0.9217,11,5.0,0.0,1,51.52,1,1,1,5.071428571428571,0
10409,5,0,5,8,0,1,109,0.6369,31,5.0,0.0,1,110.06,1,1,1,3.6666666666666665,0
10410,4,0,1,7,2,4,119,0.049,16,4.0,0.0,1,113.1,0,1,0,3.6666666666666665,0
10411,5,0,14,8,8,4,306,0.3818,25,4.5,0.5,2,29.18,1,1,1,5.64,0
10412,5,1,44,52,23,16,1046,0.9647,9,5.0,0.0,1,-6.68,1,1,1,4.46078431372549,0
10413,5,0,7,6,4,1,143,0.7579,63,5.0,0.0,1,32.9,1,1,1,5.461538461538462,0
10414,5,1,8,10,8,3,251,0.8074,19,5.0,0.0,2,50.16,1,1,1,4.857142857142857,0
10415,5,1,2,7,6,4,144,0.7003,21,5.0,0.0,1,75.2,1,1,1,5.3076923076923075,0
10416,4,0,11,8,10,3,273,0.7783,39,4.0,0.0,3,60.99,1,1,1,4.666666666666667,0
10417,4,0,14,13,4,9,350,0.9274,18,4.0,0.0,1,73.85,1,1,1,3.903225806451613,0
10418,3,0,19,20,11,4,433,0.765,10,3.0,0.0,1,59.3,1,1,1,4.702702702702703,0
10419,4,1,3,8,0,3,125,0.6369,21,4.0,0.0,1,94.15,1,1,1,4.454545454545454,0
10420,4,0,6,12,3,7,205,0.5423,12,3.6666666666666665,0.3333333333333335,3,87.05,1,1,1,4.277777777777778,0
10421,4,0,6,9,8,2,201,0.7717,21,3.0,1.0,2,78.59,1,1,1,4.611111111111111,0
10422,5,1,13,13,10,8,305,0.9042,9,5.0,0.0,2,70.47,1,1,1,4.076923076923077,0
10423,4,0,10,11,7,9,290,-0.1027,12,4.0,0.0,1,72.5,0,1,0,4.583333333333333,0
10424,3,0,14,17,7,14,488,0.6369,33,3.0,0.0,1,37.98,1,1,1,5.484848484848484,0
10425,5,0,7,6,0,3,125,0.0,21,5.0,0.0,1,90.09,0,1,0,4.4,0
10426,5,0,11,10,7,4,317,0.7184,10,5.0,0.0,1,29.52,1,1,1,5.696969696969697,0
10427,4,1,5,10,5,2,186,0.7717,14,4.0,0.0,1,92.12,1,1,1,5.230769230769231,0
10428,4,0,28,15,14,10,597,0.9735,15,4.0,0.0,1,25.13,1,1,1,4.907407407407407,0
10429,5,0,7,11,6,4,291,0.9001,9,5.0,0.0,1,63.02,1,1,1,5.2,0
10430,4,0,8,4,7,3,166,0.8555,24,4.0,0.0,1,79.6,1,1,1,4.764705882352941,0
10431,5,1,7,11,9,6,272,0.9081,14,5.0,0.0,2,56.59,1,1,1,5.130434782608695,0
10432,5,1,4,12,4,5,185,0.9118,111,5.0,0.0,1,47.79,1,1,1,5.333333333333333,0
10433,5,0,8,6,5,6,189,0.8176,10,5.0,0.0,1,98.55,1,1,1,5.066666666666666,0
10434,5,0,7,14,6,3,258,0.959,15,5.0,0.0,1,73.51,1,1,1,4.782608695652174,0
10435,5,0,9,16,6,2,259,0.6808,13,5.0,0.0,1,74.53,1,1,1,4.2727272727272725,0
